timestamp;fulltext_org;familyId;newspaper_page;rubrik
20/04/1920;De usikre Tilstande i 1. Zone. Følgerne af H.P. Hanssens Politik. Fælles Landboforeningen for Nordslesvig havde til i Gaar indbudt til et Delegeret møde paa »Folkehjem« for at drøfte de usikre Tilstande i 1ste Zone. Drøftelsen gav Udtryk for store Betænkeligheder fra alle Sider med Hensyn til Landbrugets truede Stilling. Der vedtoges en Resolution, hvori Landbrugets øjeblikkelige Arbejdsvilkaar betegnedes som uudholdelige. En stor Del Landmænd trues inden kort Tid med økonomisk Ruin. Desuden trues de af voldsomme Konflikter indenfor Erhvervslivet i Almindelighed. Uden at ville foregribe den endelige Afgørelse i Grænsespørgsmaalet beder Delegeretmødet om i Henhold til Bestemmelserne i Fredstraktaten, at Statsministeriets sønderjydske Afdeling vil virke hen til, at Toldgrænsen flyttes og Landet besættes og Kronemønten indføres hurtigst muligt. ;ribestiftstidende;2;De usikre Tilstande i 1. Zone. Følgerne af H.P. Hanssens Politik. 
21/04/1920;"Besættelsen af 1. Zone. Hvornaar og hvorledes blev den opgivet og hvem traf foranstaltningerne dertil. ﬂÿ   H e i mk odm am le ""r i en Artikel den 1G. d. M. under Cucrffrift ﬂÿ   F o r . halingstaktik"" ﬂÿen A r tikel, der »ideligt bærer Spor af Hr. H. P. Haussens Paavirkiringﬂatÿter in d  paa Sporgsmaalek om d e n a fbrudte Besættelse af 1. Zone den 1ste April. Efter forst paaim at have nævnt, at den oftomtalte militære Besætte!- se af 1. Zone skulde være sket den 1. April, skrives der videre i Artiklen: ﬂÿT ils l uItning dertil var det Hensigten at overtage visse Grene af Civilforvaltningen, deriblandt hele Ernæringsvæsenet. Det var under Overvejelse at indfore Kronemouten, og hele Sagen vilde utvivlsomt ved disse Forholdsregler være bleven fort ind i et hurtigere Tempo"". Dette er nye Meddelelser, men vi maa tilfoje, at Slutningen om, at det nu vilde gaa i hurtigere Tempo synes os en ægte H. P. Hanssensk Paastand. Der nævnes so nemlig intet om, at disse Tager var i Orden. Der staar kun, ﬂÿ t  dae t v a r H e nsigten"" og ﬂÿ   d vea rt under 0 v e r v e s e l s e"". Hr. Rode har so sagt, at Haussen bar Ansvaret for alt 1 Ministeriet Zahles sonderjydske Politik. Men fra Hansjens Tanke og til Gennemforelsen og dermed ﬂÿ   d e t hurtigere Tempo"" er der dog langt. Ter skulde dogﬂforÿuden m ed Rigs dagenﬂfoÿrst for handles med den in lernationale kommission og af den ue medTyskland. Artiklen i ﬂÿ   H e j me rd dae rlf o""r as en sjælden Dristighed. Men der hviler stadig et hemmelighedsfuldt Slor over. h v o r l e d e s og h v o r n a a r disse Foranstaltninger blev opgivet, og hvem der traf den Disposition, der forle Opgivelsen ud i Livet. Pi maa have Klarhed paa d c t t c P u n k t. og vi sporger derfor paanv ﬂÿ   H e j m Hdv ao rln ""a a: r eg hvorledes er Besættelsen af l. Zo ne den 1. April bleven opgivet, og hvem har truffet Foranstaltningen hertil. ﬂÿ   H e j mk adn ai klk ""e stadig i forblommede Ord svæve om denne Sag uden at give Oplysning om dette Hovedpunkt. Bladet vil. hvis det ikke er tilstrækkeligt underrettet, silkert kunne faa de fornødne Oplysninger hos Hr. H. P. Hanssen. der ved naje Besked hermed. Intet Svar vil jo ogsaa være et Svar af tilstrækkeligt betegnende Karakter.";ribestiftstidende;2;Besættelsen af 1. Zone. Hvornaar og hvorledes blev den opgivet og hvem traf foranstaltningerne dertil.
21/04/1920;Det sønderjydske Spørgsmaal eller endnu snævrere egentlig kun om H. P. Hanssen. Hr. H. P. Hanssen vil jeg lade ligge. Intet Land staar eller falder med en enkelt Mand. selv om han er nok saa dygtig. Det sonderjydstc Spørgsmaal er af Ministeriet Zahle straks fra Begyndelsen forkludret, forkludret ved hele eller halve Aftaler med Tystland. som Ministeriet ikke vil være ved. forkludret ved Hemmeligholde!- se og Fortielse, ved Ubeslutsomhed og ved Forsøg fra radikal Side paa at udnytte Spørgsmaalet til det yderste til Førdel for Partiet. Dette Parti, dcr nu raaber saa højt op om H. P. Hanssen og hans Fortjenester, betænkte sig ikke et Ojeblik paa hensynsløst at ødelægge hans Stilling i Folket for at høste Fordel for Partiet derved. Det hovde utvivlsomt været bedst, om dcn Afstemningslinie, der fremkom ved Valget 1867, Aarct efter Vedtagelsen af 8 8, og som gik Syd for Flensborg, uden videre var blevct lagt til G«' nb, saaledes at alt Nord for denne Linie var blevet lagt til Danmark.;ribestiftstidende;2;Det sønderjydske Spørgsmaal 
22/04/1920;"Agent Mathiesen fF. 0.): ﬂÿ   V e s t j y l l Sao nc ida ls 'ofi.ii"" kalder mig ﬂÿ   S p i ofr an e n f . Det er forkert af Sundbo. I ' Borgbjerg, der korte igenn n Kron stadt paa Vej til Petrograd i.Hor i) Det er forske Gang. det er sket dette indenfor et Socialdemokrati, at man har svigtet sin Nationalitet. Det er derfor, jeg staar her (Det er løgn det hele!) Flensborg stemte dansk i 1807 og i 1881 og dog havde H. P. Hanssen lovet i Berlin, at mon skulde træke en Linie, hvor Flensborg ikke kom med. ettdskont man havde taget boa de Ho jer og Tondcr med i sorste Zo ne. og de havde dog altid stemt tvst Dg lier fra Esbjerg var det ogsaa en fon Slotte, der blev vdet de sonderjndstc Klassefæller gennem de Ja nus Artikler, som Sundbo har flre-' vct (Fy! Fy!) Det er en Skamplet Jens Peter Sundbo har sat paa sig. som han aldrig vil kunne befri sig wr. (Bifald og Afbrydelser). Flensborg kommer til at ljge fire Kilometer fra den danste Græn- se og afskaarct fra sit naturlige Opland. Det er nu at baabe. at den internationale Kommission vil give os denne By. der har 20'000 danste Borgere, tilbage. Og det er glædeligt, at. vor gamle provede Forer Maroit' har villet stotie denne Tanke og har sammen med mange, mange andre startet det fri Socialdemokrati (Statskup igen!) Det er Sludder; det var intet Statskup, der blev lavet ved Liebes Udnævnelse. Jeg vil itke diskutere videre med Hr. Sundbo. men jeg anser ham for at være den mest usmagelige Person, der findes i Dnnmark. (Hør! Hør! Meningskamp). Vil De paa Valgdagen have et frit Socialdemokrat, saa stem paa mig (Voldsom Meningskamp og Klapsalver).";ribestiftstidende;2;Agent Mathiesen 
22/04/1920;Da Tyskland brød sammen i Efteraarot 1918, havde det været naturligt at kræve vort nationale Spørgsmaal løst efter den historiske Ret. Vor Ret til Slesvig er større og stærkere, end Retten til noget andet af de tyske Omraader, hvor der skal finde Afstemning Sted, saavist som Slesvig har været dansk fra den graa Oltid. (Stærke Her raab). Men den danske Regering havde kun eet Synspunkt, nemlig at finde en Løsning i Forstaaelse med Tyskland. (Hør). Og da man kunde se, at Tysklands Sammenbrud nærmede sig, fik den danske Regering travlt med Underhaands- Forhand linger med den tyske Regering. Vi veed, at Samtalerne har fundst Sted, og at Tyskland var villigt til at afstaa Nordslesvig efter en Folkeafstemning, men vilde betragte Afstaaelsen af Mellemslesvig som Erobring. Naar vort nationale Spørgsmaa' i Mellemtiden er blevet saa forkludret, som Tilfældet er, skyldes det først og fremmest den Holdning, H. P. Hansen har indtaget i Forstaaelse med den danske Regering. Hele vor sønderjydske Politik har været en Retræte. Vi kunde have faaet det med de Allierede, som vi ønskede. Men Regeringen og H. P. Haussen hsr forkludret Spørgsmaalet. Naar man saa spørger, ;ribestiftstidende;1;Da Tyskland brød sammen 
22/04/1920;"Fhv. Landdags, Grosserer Julius Nielsens Jordefærd foregik i Eftermiddags Kl. 3 fra Hjemmet paa Damagcr ved Haderslev. Der var til Kisten, som henstod paa Verandaen, sendt en Mængde Kranse, deraf talrige signerede med Baand i de danske Farver. Blandt Kransene bemærkedes en Krans fra Professor V e r r i e r med de franske Farver. Endvidere Kranse fra alle de store nationale Foreninger i Sonderjvlland. fra sonderjydske Mejerier, fra en Mængde Foreninger i Danmark osv. Der var modt en Mængde Mennesker. hvoriblandt bemærkedes en Række bekendte Mænd saavel fra Sonderjylland som fra Kongeriget. Efter Salmen ﬂÿ   T æn ana kr engang"" talte Fri mcnighcdspræst Tha de P e t e r s e n. Haderslev, og senere fhv. Minister H. P. Haussen, der dvælede ved den afdode som Ven og skildrede sit Samliv med Nielsen ved Landdagen i Berlin. Han bragte den afdode en Tak for hans nationale Arbejde. Sluttelig talte Provst Nissen. Efter Salmen ﬂÿ   L om eig r o Skov at visne glad"" sortes Kisten til Familiebegravelscn paa Gammel Haderslcv Sogns Assistenskirkegaard. hvor Frimenighedsprcest Thadc Pctersen forrettede Jordpaakastelsen og den afdodcs Svigersøn. Magister H V. C l a u s e n. paa Familiens Veg ne takkede for den store Deltagelse. ";ribestiftstidende;2;Fhv. Landdags, Grosserer Julius Nielsens 
23/04/1920;Aabenraagruppen kræver H. P. Hanssen genindsat som Minister. - Aabenraa, 22. April. Paa et Møde, som Vælgerforeningens nordslesvigske Gruppe afholdt i Dag pna »Folkehjem« i Aabenraa, vedtoges følgende Resolution : »Vælgerforeningens nordslesvigske Gruppe, samlet til Møde i Aabenraa den 22 April 1920, udtaler sin Beklagelse over, at det midlertidige sønderjydske Ministerium ikke er opretholdt. Vi er overbevist om, at iutet Kommissariat eller nogen anden Ordning vil være i Stand til paa fuldt tilfredsstil lende Maade at løse de mangfoldige Opgaver, som Overgangstiden fører med sig. Vi udtaler vor fulde Tillid til tidligere Minister H. P. Haussens Politik og Ønsket om, at han igen maa blive sat i Stand til at fortsætte det store Arbejde til vor egen Befolknings og hele Danmarks Gavn. 1 Tilslutning til de sønderjydske Erhvervs og Gruppers Udtalelser i den senere Tid maa ogsaa vi hævde, at som Forholdene udvikler sig, er enhver Udhaling af Græusespørgsmaalets Ordning ganske uforevur lig og vil kunne medføre Ulykker, for hvilke vi maa fralægge os ethvert Ansvar«. Resolutionen er ifølge »Hejmdal « underskrevet af alle Gruppens 27 Medlemmer.;ribestiftstidende;1;Aabenraagruppen kræver H. P. Hanssen genindsat som Minister.
23/04/1920;H. P. Hanssen. en Adresse. Gennem Ritzaus Bureau er akfenlliggjork folgende: Overfor de mange Angreb, der er rettet mod H. P. HanSsen-nørremølle og hans Politik, onfker vi un dertegnede ar udtale var Tak til ham. hvis hele Livsværk har været viet Danskheden i sonders tilland, ag saiu har ydet niere far dens Bevarelse end nogen anden nulevende Dansk. Bi ser i baiu fremfor alt Talsmanden far den Losning af det sonderjydske Sporgsmaal, som i vore Ojne er den eneste retfcerdige eg farsvarlige: en virkelig national Afgo relse paa Selvbestemmelsesrettens Grund.;ribestiftstidende;1;H. P. Hanssen. en Adresse. 
23/04/1920;"En knusende Dom over Systemet Zahle-Scavenius -H. P. Hanssen. professor Thorkild Rovsings mening. Professor Thorkild R o v s i n g, d r har hørt til det radikale Partis io ste Mænd, har i det sønderjyske l ørgsmaal taget stærk Afstand fra Ministeriets Politik i dette Spørgsm. al og har i den Anledning udgivet 1 n Pjece, hvori han bl. a. udtaler, at an horer til den Gruppe af Mænd i det radikale Parti som ﬂÿ   f o r d ø m - r.i r Regi-ring ns Politik, fordi den i e er radikal fordi den er uklog, i e ganske oprigtig og i bøj Grad i : lig for Danmarks Fremtid."" Den er ikke radikal fordi den ved fastholde den Clausenske Linie . >tter sig midt mellem Stolene, midt to. lii-m de to radikale Standpunkter, ikr stod til Raadighcd. Hvis Zahles Regering, som den atter o ; atter hævder for enhver Pris vilde uo. igaa et tysk ﬂÿ   I rn r' ae"" ,ds aia maatte den have lad- t sig nøje med Hall rslev Amt, som Tyskland før Krig. r. havde erklæret sig villig til at afgive. Ved at modtage Tønder og Aabenraa eF Faremomentet sluppet nd. Princippet er brudt. Derefter gør Pjecen Rede for, hvad di nisteriet Zahle støttede sig til i lets nationale Politik, nemlig Frasen >111 Folkenes Selvbestemmelsesret og Navnet H. P. Hansson. Angaaende Frasen udtaler Hr. Rovsing, at det maa være ﬂÿ   ef unldkommen absurd, for ikke at sige pervers Tanke"", at simpel Stimmeflcrhcd eller 56 Aars tysk Voldsherredomme  skulde afgøre Sagen. Nej, Afstemningen skulde undersøge, ﬂÿ   o dmer er en saadan Rest af Danskbi-d tilbage efter d<n lange Undertrykkelsestid, at den ved en Fjernelse af Tyskere og dm Indvandring af danske Embedsmænd etc. som bliver Følgen af Tilbagegive-læn, bar Udsigt til ai komme i Overvægt."" Hr. Rovsing hævder, at man burde have taget Flensborg m il i 1. Zone, men her er det H. P. Hanssen, der har Ansvaret, idet han sagde, at det var voveligt. Professoren mindir om den naive Tillid, Mellemsli svigt rne skænkede H. P. Hansen, og som hindride dem i i ritte Tid at gennem kue Hensigten med Clausen-Linien, og at vurdere den Mangel paa Oprigtigh.d, som Hanssen-Nørremøllc og Ri geringen viste over for Fl.nsborginte ved at lade, som om der var Fa tb for dem, tvis de bbt fik en pæn Minoritet, lians, n selv stod faa Dage før Afiti- mi ingen og ﬂÿ   a g e rh eje drt iegreben, ueg jstr.t og forhr abningsfull Fie nsorgmandl"" Hi I Pjecen f emtræler iøvrigt som n kn .s nde Dom over Sys emet Zahle ﬂScÿav ni usﬂH.ÿP. Ha ns a-n og dets lational.' Politik.";ribestiftstidende;1;En knusende Dom over Systemet Zahle-Scavenius-H.P.Hanssen. Professor Thorkild Rovsings mening.
23/04/1920;Den udskudte Besættelse. Er der Intriger med i Spillet? Saaledes spørger H. P Haussen- Organet »Dannevirke« i Haderslev i en lille Artikel i Aftes. Vi gengiver Artiklen i sin Helhed. Den lyder saaledes: »I Nordslesvig er der en hurtigt stigende Utaal modighed over. at det ikke bliver til Alvor med Danmarks Overtagelse af 1 Zone, Toldgrænsens Flytning og Kronenløn tens Indførelse. Og det saameget mere, som man ikke øjner Grundene til denne endeløse Forhaling. Afstemningerne er forlængst foretagne, Fredstraktatens Mening synes ikke vanskelig at forstaa - hvorfor i'aar det saa ikke en Ende? Er der eet eller andet Sted Intriger med i Spillet? Ingen kan i livert Fald have Interesser af, at Hundreder af i Forvejen svage økonomiske Eksistenser helt ruineres ved en Forhaling, som ikke kan motiveres ved en for alle klar og forstaaelig Maade. Det nyttter ikke at dække over, at vi gaar en vanskelig Periode i Møde. Selvfølgelig vil alle, der føler Ansvaret, gøre alt, livad der staar i deres Magt, for at hindre Ubesindigheder. Men det nytter ikke at lukke Øjnene for den Gæring og Spænding, som er til Stede Og kan heller ikke uudgaas, at manges Ojne søger den internationale Kommission som Central, sted for det, der sker eller ikke sker. Maatte det lykkes at finde Udveje, saa de Skyer, der trækker sammen over vort lille Samfund, kan spredes uden at fortæt' e sig til Uvejr«. Der maa jo nok være en Grund til, at Besættelsen træk ker i Langdrag. Men hvorfor spørger Bladet ikke II P. Haussen om, hvorledes de sidste Forbandlinger med Kommissionen i Flensborg forløb. Hau vil sikkert kunne give de rigtige Oplysninger. Men ban gør det vist næppe ;ribestiftstidende;3;Den udskudte Besættelse. Er der Intriger med i Spillet? 
24/04/1920;Hr. H.P. Hanssen som han er. Forhandlet uden om den internationale Kommission. En illoyal og meget pinlig Optræden. Efter at Aabenraagruppen paa et Mode den 22. April har vedtaget en Resolution, hvori den bl. a. beklager, at det sonderjydske Ministerium ikke er opretholdt, og »udtaler vor fulde Tillid til tidligere Minister H. P. Hansens Politik og Ønsket om. nt han igen maa blive sat i Stand til at fortsætte det store Arbejde til vor egen Befolknings og hele Danmarks Gavn«, turde det være paa sin Plads at belyse Hr. H. P. Haussens politiske Kvalifikationer nærmere, saaledes som de har lagt sig for Bagen. Kan hænde, at vore Oplysninger vil aabne Øjnene paa adskillige af dem, der endnu i ham ser »Høvdingen «, Manden, der alene kan redde Nordslesvig ud af Kaos og de tunge Kaar, Sønderjyderne maa friste i denne Tid. Vi skal ved denne Lejlighed holde os alene til hans Deltagelse i de allersidste Dages Begivenheder saaledes som vi har faaet den bekræftet ved Forespørgsler i Flensborg. Det var i Lørdags, at Hr. H. P. Hanssen i Spidsen for en udsøgt Række af Mænd paa det finansielleog det administrative Omraade var kommen til Flensborg for at for handle med den internationale Kommission om Besættelsen af 1. Zone og deraf følgende Foranstaltninger, særlig da om de hos alle Nordslesvigere saa stærkt nærede Ønsker om Kronemøntens Indførelse og Toldgrænsens Flytning. Forstaaende og velvillig, som Kommissionen ﬂtrÿods a lt vort danske Ævl ﬂerÿove rfo r Nordslesvig, lod man forstaa, at Virkeliggørelsen af disse Ønsker laa indenfor Mulighedens Grænse, men at der da maatte forhandles med det tyske Riges Tilforordnede, den nuværende Statssekretær for udenlandske Anliggender, Dr. Koster. En saadan Forhandling maatte imidlertid ﬂÿ   da Danmark om Grænsespørgsmålet jo ikke kan forhandle direkte med Tyskland ﬂseÿlvfø lge lig finde Sted i Kommissionens Nærværelse og under dennes Ledelse. Hr. H. P. Hanssen var selvfølgelig klar over dette Forhold, og man maatte i Kommissionen gaa ud fra, at han ikke vilde foretage sig noget paa egen Haandﬂsaaÿ-   ledes som han i sin Tid gjorde det med Landraad Bøhme ﬂudÿen   om Kommissionen. Men hvad gjorde Hr. H. P. Hanssen ? Paa Trods af denne Forudsætning lod han en Medarbejder patruljere mellem Kommissionens Residens, »Flensburger Hof«, og Bauegaardeu for at passe Dr. Køster op. Selv tog han Plads i Jernbane- Hotellet. Det lykkedes den paagældende Medarbejder at faa fat paa Dr. Køster, da han ankom paa Jernbanestationen, og den tyske Tilforordnede førtes ind paa Jernbanehotellet, hvor Hr. II P. Hanssen derefter havde en længere fortrolig Samtale med ham ! Hr. II. P. Hanssen, der havde ventet at kunne preparere den lyske Tilforordnede saaledes, at der kunde foreligge imødekommende Tilsagn fra tysk Side, inden de officielle Forhandlinger skulde tage deres Begyndelse i Kommissionen, havde absolut ikke Held med sig. Dr. Køster var endog ﬂogÿikke u den Grundﬂspÿodsk a fvisende. Saa kom de officielle Forhandlinger i Kommissionen, hvor Dr. Køster stillede sig absolut afvisende overfor Kronemøntens Indførelse i 1. Zone og Toldgrænsens Flytning. Hvorledes den internationale Kommission vilde have søgt den ønskede Ordning gennemført, véd vi ikke, men saa meget var desværre aabenbart: H. P. Haussens egne private Forhandlinger med den tyske Tilforordnede uden om Kommissionen og paa Trods af den givne Forudsætning, at der ikke føres direkte dansk tyske Forhandlinger vedrørende det søn derjydske Sporgsmaal, resulterede i, at han sammen med de øvrige danske Herrer maatte rejse fra Flensborg uied uforrettet Sag. At den internationale Kommission maatte føle sig i høj Grad ubehageligt berørt af den forhenværende Ministers illoyale Optræ den overfor den er indlysende, og at man fra Kommissionens Side heller ikke har lagt Skjul derpaa, vil det danske Udenrigsministeriums Repræsentant være formentlig den sidste til at nægte Dette om Hr. II P. Ilansscns Optræden fra de sidste Dage. Lad enhver have sit Standpunkt i det sønderjydske Sporgsmaal, som han vilﬂenÿhve r r edeligt tænkende Mand og Kvinde vil sikkert finde H. P. Haussens Optræden ved denne Lejlighed lidet stemmende med de Fordringer, vi fra dansk Side maa stille til de Mænd, der skal optræde som de ledende i Forhandlingerne med de Repræsentanter for Ententen, som vil forene Danmark med dets sonderjydske Brødre og Søstre. I dette som i adskillige andre Tilfælde har II. P. Hanssen direkte skadet de Interesser, der var ham overdraget at varetage. Om hans Dygtighed taler iøvrigt tilstrækkeligt tydeligt Resultatet.;ribestiftstidende;2;Hr. H.P. Hanssen som han er. Forhandlet uden om den internationale Kommission. En illoyal og meget pinlig Optræden.
24/04/1920;"Det store Vælgermøde i Varde. Varde. Fredag. Til Vælgermodet i Barde i Gaar. Torsdag, var der modt en Mængde Mennesker. Paa Grund af det smukke Vejr blev Modet forlagt fra Arnbjcrg- Pavillonen til fri Luft og afholdtes paa Samlingspladsen i Arnbjerg, hvor der fra Kl. 4 Eftermiddag og jaa længe, som man kunde skimte Talerne i Morkel, wtr samlet om Talerstolen en Forsamling paa autagelig ﬂÿ 5   6 M0e 0n n0esker. Teit store Tilstrømning skyldtes vel særlig shv. Indenrigsminister Rode s Rærværelse, og det maa straks siges, at Forsamlingen blev ilte skuffet i sine Forventninger, idet særlig Hr. Rode som den ualmindelige Taler, han er. holdt en, hvad Formen angaar. aldeles fortræffelig Tale. som det var cn Fornojelse at hore ogsaa for politiske Modstandere, og ogsaa de ovrige Talere, deriblandt ikke mindst det konservative Folkepartis Kandidat. Lektor R e i n ck e, vifte en Beltalenhed og Slagfærdighed i Replikken, som var al Beundring værd. Straks ved Dirigentvalget viste det sig. at Venstre var i absolut Flertal i Forsamlingen; Penstres Kan didat til Dirigentpladsen. Bankdirektor Clausen, valgtes. Som forske Taler blev Ordet givet til Folketingsutand Zoo R o d e. der ud fra det radikale Partis Standpunkt om ﬂÿ   S t a t ss kki ldur ep- "" de Begivenhederne i Paaffedagene og sogtc at forsvare den afgaaedc Regerings Politik i det sonderjydske Sporgsmaal. hvorunder han mere og mere stubbede H. P. Hanssen-Norrcmolle frem i Kampen som den Mand. der sagde god for Ministeriets Politik i det sonderjydffe Sporgs- »måls samtlige Facer. Ester Taler as Folketingsmæn dene S l c b s a g c r. Sundbo og P i n h o l t fik Lektor R c i n ck c Lrdet og fastslog klart og bestemt, at det. Valget gælder paa Mandag, er Generalstrejken og det sonderjydste Sporgsmaal. Delte sidste Sporgsmaal kan ikke, selv om det forst og fremmest stal lo- ses ud fra Nationalitets-Princippet, ganste løsrives fra den historiske Sammenhæng; den historiske Ret maa der anvises Plads ved Siden af den nationale Ret. men den historistc Ret strækker sig ikke til Danevirke. men kun til den Linie, der blev fastsat i Henhold til Afstemningen i 1867 med Hjemmel i Pragsredens 8 5. Dette er den historiske Ret. og denne Linie kunde og burde Regering og Rigsdag have taget imod. og det med fuld saavel historist som national Ret. idet de sidste Afstem ninger ogsaa har vist danst Flertal indtil denne Linie, naar Zonen tages tinder et. Ententen vilde med Glæde have givet Danmark denne Sydgrænse, men Regeringen on- s k e d e s a a l i d t s o m muligt, og derfor er nu hele det sonderjydste Sporgsmaal bragt i Uiore. Forbindelsen med Generalstrejken kan det radikale Parti ikke komme uden om. Partiet er blevet i den Grad klistret sammen med Soctaldemokratiet, at det ogsaa maa sinde sig i at blive slaaet i Hartkorn med dette Parti, naar detﬂsonÿi ved V alget paa Mandagﬂgæÿlder fo r eller imod Strejke vanviddet i anmark, for eller imod Fagforenings- Tyranniet. Taleren, som i boj Grad havde vundet Forsamlingens Ore. stont han stod paa en udsat Post alene, uden nogen Stolte fra Partifæller som de andre Kandidater, kom nærmere ned paa den indre sociale Kamp i Almindelighed og stog stærkt til Lyd for tvungen Voldgift i alle Arbejderstridigheder. Kunde dette naas, og dei samtidig kunde naas. at Vold. giftskendelser virkelig respekteredes og indgaacde Arbejds-Overcnskom stcr virkelig blev overholdte, vilde der ogsaa fon mc Arbejdsro indadtil her i Landet, og Danmark vilde endnu engang kunne haabe paa at gaa en lykkelig Fremtid i Mode. Taleren hilstes med stærke Haand klap. da han forlod Talerstolen, og selv om det var klart, ai den konservative Kandidat var den. der havde de færreste Stemmer i Forsamlingen. fremgik det klart af Tilkcndegivekfeme, at han havde Forsam lingens Synipati. og at de Ord. han havde talt klart og 'bestemt, sandt Jordbund hos cn stor Mænade i Forsamlingen, saa der er Grund til at tro. al den konservative Kandidat ogsaa i Barde-Kredsen vil kunne samle en bel Del Stemmer. Ester at Folketingsmand Vald. N i c l s e n havde talt og alle Talere paany havde haft Ordet, sluttede Modet ud vaa Aftenen, da Morkel hindrede yderligere Diskussion";ribestiftstidende;2;Det store Vælgermøde i Varde
24/04/1920;"Lektor Reincke: Teori er godt og Praksis er godt, men de ifal staa i Forhold til hinanden. Regeringen elskede Parlamentarismen over al Maade. men den vilde bare ikke praktisere den. Ten misbilligede Generalstrejken og led den kon .tic. Den vil rigtignok luske sig fra sin Andel i Gcneralstrejkcn. men - ﬂÿ   sm i igg hvem du omgaas!"" Det lille radikale Parti maatte danse efter det store Socialdemokratis Flojte. Den ødelæggende Generalstrejke mødte Hr. Zahle med de korslagte Arme. idet han stelede lil den store Mængde Vælgere, der stod paa den alt for udstrakte Havnekaj. Socialminister Jensen tog fat med ﬂÿ   S a m f u n d s h jm æen l pb leev n "" , atter bange, og saa kunde Landbrugsprodukterne igen faa Lov at sordcerves. Fagforeningslederne er Indebavcre af det eneste Monopol i Landet. Læg vel Mærke lil del. Arbejdere. Marott og hans Folk indser det 'Hor!) I bliver tyranniserede (Nej! Nej ! ) Pi stal nok faa ar se ved Valgel. at ikke alle Arbejdere vil sinde sig deri. Den afgaaedc Regering gjorde i mange Henseender er dygtigt Arbejde under Krigen. Nu skulde vi atter se at komme under normale Tilstande. Af sine Vcimer stal man bore Sandbedeu. Te udlraadtc Radikale siger, al nu er det radikale Parti ikke mere libm-lt, men socialistisk. Rosten er Jacobs, men Hænderne er Emus, M bCMtf Eiau hedder Borgbjerg (Munterhed!) Jeg onster tvungen Voldgift i Tvistigheder, men hertil horer, at Overenskomster respekteres; saaledes ser ogsaa Marott. og de Arbejdere, der følger ham. paa Forholdene. Vi maa have cu Regering, der ikke er bange for ot sætte noget ind. For mig staar det sonderjydske Sporgsmaal som det vigtigste, ogsaa her forsømte ben ra dikale Regering at sikre Afstemningsfriheden. Vi knude have faaet Afstemningslinien or 1867. der samtidig vilde staffe o. den historist? og den nationale Ret. Det er blevet sagt. at P. Grau i 1918 udtalte, at vi ikke vilde lrave Flensborg, naar det ikke stemte sig hjem. Er det ikke naturligt, at baadc P. Grau og H. P. Hanssen i det Ojeblik. da Tystiand laa knækket. ikke straks kunde fatte, at nu behovede vi itke ak i ojes med de Stumper af vor Ret, som de begge havde maaiie stræbe mod, nu kunde vi faa hele vor Ret. Men G r a u fik hurtig besindet sig; H. P. Hansien ﬂÿ   hvem jeg stal være den sidste til at laste Smuds paa - ja. han blev Medlem af den radikale Regering. Taleren udtalte sig iovrigt om Sporgsmaalct som paa Modet i Bramminge. Nu skræmmer de Radikale med cn 3. slesvigsk Krig, det samme Par ti. der kun havde et medlidende Skul deriræk tilovers for dem, der forud saa en Verdenskrig (Hor! Bifald!) e konservative Vælgere er trofaste nok. De behover ikke af stemme paa andic Partiers Kandidater. De ved, Inxib deres Stemme er værd nu. Mit Standpunkt i Flensborg-Sporgsmaalet er klart. Tilbyder Ententen os Flensborg, tager jeg itnod den. men under alle Omstændigheder maa vi række 2. Zones Sønderjyder cn hjælpende Haand. Lad os paa Man dag stemme de Rabikale ned i Under verdenen (Hor! Bifald!)";ribestiftstidende;2;Lektor Reincke
